index,label,split
25581,9,train
7904,2,train
5568,1,train
15284,5,train
7042,2,train
17153,6,train
24384,9,train
23335,8,train
17481,6,train
22105,8,train
6317,2,train
3830,1,train
17960,6,train
15230,5,train
19508,7,train
4066,1,train
18840,7,train
14277,5,train
6251,2,train
13455,4,train
2412,0,train
22841,8,train
26783,9,train
3129,1,train
4598,1,train
12148,4,train
6690,2,train
5141,1,train
7387,2,train
8190,2,train
4623,1,train
14997,5,train
879,0,train
16246,6,train
8700,2,train
22484,8,train
454,0,train
11447,3,train
4153,1,train
26779,9,train
19817,7,train
19373,7,train
1233,0,train
12756,4,train
3041,1,train
19823,7,train
22176,8,train
15740,5,train
14862,5,train
12921,4,train
18453,6,train
13711,4,train
16940,6,train
9489,3,train
9173,3,train
25621,9,train
3535,1,train
3561,1,train
12547,4,train
12342,4,train
20559,7,train
12961,4,train
4477,1,train
11891,4,train
26565,9,train
8430,2,train
12436,4,train
18614,7,train
18895,7,train
6557,2,train
15546,5,train
24113,9,train
14513,5,train
3814,1,train
3319,1,train
23788,8,train
10324,3,train
11747,4,train
6403,2,train
20095,7,train
6718,2,train
12413,4,train
17968,6,train
23551,8,train
18034,6,train
11144,3,train
4287,1,train
25487,9,train
7247,2,train
22325,8,train
23846,8,train
11565,4,train
22510,8,train
26171,9,train
12607,4,train
19409,7,train
23539,8,train
25936,9,train
24986,9,train
4508,1,train
25042,9,train
13430,4,train
18037,6,train
9326,3,train
11783,4,train
23880,8,train
5326,1,train
9778,3,train
9967,3,train
10146,3,train
13043,4,train
26242,9,train
26100,9,train
26594,9,train
18823,7,train
22177,8,train
10274,3,train
22174,8,train
11678,4,train
14752,5,train
9458,3,train
21888,8,train
21368,7,train
26256,9,train
15987,5,train
2582,0,train
21713,8,train
4962,1,train
24120,9,train
18914,7,train
26887,9,train
4929,1,train
13087,4,train
3443,1,train
12080,4,train
13830,4,train
24873,9,train
23417,8,train
3662,1,train
21780,8,train
4505,1,train
8537,2,train
11386,3,train
2428,0,train
12335,4,train
26342,9,train
10380,3,train
17527,6,train
18101,6,train
22999,8,train
8573,2,train
14819,5,train
12267,4,train
22298,8,train
24063,9,train
22026,8,train
101,0,train
21221,7,train
17430,6,train
20855,7,train
3596,1,train
5945,1,train
23383,8,train
14257,5,train
26442,9,train
10064,3,train
13342,4,train
5540,1,train
4911,1,train
24477,9,train
18517,7,train
9116,3,train
23754,8,train
26098,9,train
3473,1,train
3924,1,train
12572,4,train
6323,2,train
3345,1,train
23532,8,train
5275,1,train
16152,6,train
17170,6,train
22572,8,train
341,0,train
18590,7,train
20100,7,train
2826,0,train
1926,0,train
19976,7,train
9334,3,train
692,0,train
22568,8,train
22361,8,train
22559,8,train
25687,9,train
7070,2,train
11902,4,train
25047,9,train
25564,9,train
23133,8,train
14512,5,train
16081,6,train
6543,2,train
19856,7,train
6347,2,train
572,0,train
8009,2,train
15906,5,train
25155,9,train
13457,4,train
15007,5,train
457,0,train
12165,4,train
2259,0,train
23509,8,train
24941,9,train
26815,9,train
26817,9,train
17395,6,train
10712,3,train
18138,6,train
13232,4,train
26938,9,train
8707,2,train
4867,1,train
23488,8,train
668,0,train
10785,3,train
5896,1,train
8650,2,train
1378,0,train
17199,6,train
9192,3,train
20352,7,train
21782,8,train
18483,6,train
21493,7,train
22922,8,train
24277,9,train
14229,5,train
18273,6,train
23185,8,train
16332,6,train
18246,6,train
17055,6,train
1809,0,train
4486,1,train
11800,4,train
14331,5,train
11942,4,train
14965,5,train
13038,4,train
1105,0,train
23773,8,train
18820,7,train
22626,8,train
7237,2,train
9895,3,train
3428,1,train
24047,9,train
13838,4,train
9883,3,train
23378,8,train
22684,8,train
20446,7,train
8270,2,train
4269,1,train
11863,4,train
4262,1,train
15660,5,train
15544,5,train
10476,3,train
10286,3,train
9212,3,train
12845,4,train
21058,7,train
16283,6,train
24781,9,train
2323,0,train
2581,0,train
8188,2,train
5801,1,train
19559,7,train
1937,0,train
15742,5,train
1825,0,train
5287,1,train
19726,7,train
14864,5,train
8058,2,train
14304,5,train
15562,5,train
16745,6,train
20523,7,train
9418,3,train
3098,1,train
16553,6,train
3316,1,train
15510,5,train
15412,5,train
26141,9,train
23132,8,train
17865,6,train
10681,3,train
10011,3,train
5713,1,train
7075,2,train
20241,7,train
3574,1,train
18066,6,train
14933,5,train
23898,8,train
24003,9,train
9154,3,train
21490,7,train
14162,5,train
5356,1,train
10591,3,train
14418,5,train
6977,2,train
6175,2,train
6297,2,train
14109,5,train
17019,6,train
23628,8,train
20795,7,train
2959,0,train
24322,9,train
11630,4,train
4887,1,train
7220,2,train
7372,2,train
4983,1,train
1957,0,train
16357,6,train
7132,2,train
7653,2,train
22242,8,train
22988,8,train
14283,5,train
13992,4,train
16485,6,train
24771,9,train
15433,5,train
19432,7,train
14103,5,train
1826,0,train
16381,6,train
12462,4,train
13601,4,train
840,0,train
25213,9,train
16291,6,train
9254,3,train
23137,8,train
5297,1,train
25484,9,train
309,0,train
742,0,train
2715,0,train
4654,1,train
18900,7,train
16224,6,train
19860,7,train
23089,8,train
19165,7,train
20883,7,train
8215,2,train
436,0,train
26294,9,train
2651,0,train
24249,9,train
15570,5,train
11071,3,train
2416,0,train
7402,2,train
16200,6,train
20665,7,train
4481,1,train
14020,5,train
11301,3,train
9193,3,train
16261,6,train
4156,1,train
9685,3,train
5891,1,train
12435,4,train
24579,9,train
21439,7,train
4221,1,train
6412,2,train
5246,1,train
9764,3,train
22400,8,train
22702,8,train
24209,9,train
71,0,train
3738,1,train
1216,0,train
5157,1,train
3020,1,train
2662,0,train
1731,0,train
19798,7,train
26280,9,train
23274,8,train
14980,5,train
19402,7,train
23606,8,train
13710,4,train
24459,9,train
11810,4,train
6254,2,train
6832,2,train
1951,0,train
9505,3,train
10563,3,train
6269,2,train
12903,4,train
7911,2,train
26782,9,train
2526,0,train
5740,1,train
3072,1,train
23762,8,train
8562,2,train
14692,5,train
9492,3,train
2387,0,train
1690,0,train
6946,2,train
7298,2,train
11601,4,train
966,0,train
5066,1,train
7626,2,train
15207,5,train
22905,8,train
26786,9,train
14790,5,train
22967,8,train
19096,7,train
2488,0,train
23857,8,train
24712,9,train
24694,9,train
3401,1,train
543,0,train
5491,1,train
8423,2,train
11076,3,train
22971,8,train
6715,2,train
11482,3,train
26424,9,train
4912,1,train
14996,5,train
11207,3,train
2097,0,train
7760,2,train
5252,1,train
23827,8,train
9493,3,train
4285,1,train
6112,2,train
26611,9,train
18436,6,train
23571,8,train
22609,8,train
26780,9,train
20475,7,train
217,0,train
12109,4,train
13071,4,train
11683,4,train
26902,9,train
4157,1,train
18318,6,train
24631,9,train
4119,1,train
10535,3,train
23035,8,train
25062,9,train
5999,1,train
10370,3,train
17078,6,train
15453,5,train
15919,5,train
22733,8,train
22330,8,train
9962,3,train
9998,3,train
16188,6,train
20546,7,train
24344,9,train
17931,6,train
2648,0,train
4079,1,train
12866,4,train
21657,8,train
12963,4,train
6406,2,train
15587,5,train
15558,5,train
18963,7,train
20862,7,train
25708,9,train
19422,7,train
22649,8,train
12879,4,train
17227,6,train
4462,1,train
5371,1,train
6599,2,train
19993,7,train
10251,3,train
15948,5,train
13716,4,train
2894,0,train
26130,9,train
26143,9,train
17496,6,train
5856,1,train
4418,1,train
20314,7,train
18555,7,train
25584,9,train
5009,1,train
19371,7,train
20574,7,train
16349,6,train
7725,2,train
24206,9,train
22336,8,train
16872,6,train
23817,8,train
22224,8,train
15411,5,train
26533,9,train
24912,9,train
10927,3,train
15267,5,train
8109,2,train
15580,5,train
7696,2,train
20684,7,train
18925,7,train
9367,3,train
9831,3,train
17878,6,train
26489,9,train
22164,8,train
12124,4,train
14581,5,train
10820,3,train
16409,6,train
17174,6,train
24230,9,train
19827,7,train
13320,4,train
20338,7,train
23099,8,train
13608,4,train
5440,1,train
25428,9,train
9554,3,train
11418,3,train
9532,3,train
26167,9,train
18811,7,train
24593,9,train
20740,7,train
10576,3,train
7783,2,train
5980,1,train
8396,2,train
25946,9,train
20108,7,train
914,0,train
1000,0,train
24317,9,train
23301,8,train
18204,6,train
16751,6,train
19942,7,train
5833,1,train
16572,6,train
2177,0,train
3558,1,train
8839,2,train
18885,7,train
21225,7,train
11064,3,train
9049,3,train
18398,6,train
19138,7,train
4458,1,train
5825,1,train
1651,0,train
1499,0,train
14209,5,train
6118,2,train
2113,0,train
21965,8,train
923,0,train
4704,1,train
19663,7,train
1717,0,train
11241,3,train
4485,1,train
7087,2,train
15114,5,train
10284,3,train
3327,1,train
23272,8,train
21858,8,train
10136,3,train
25375,9,train
5738,1,train
17860,6,train
9915,3,train
25012,9,train
13899,4,train
21182,7,train
7572,2,train
3655,1,train
3450,1,train
25668,9,train
8042,2,train
7361,2,train
13408,4,train
18195,6,train
310,0,train
2079,0,train
19565,7,train
20107,7,train
1497,0,train
18548,7,train
10415,3,train
363,0,train
26177,9,train
2867,0,train
20424,7,train
26842,9,train
18288,6,train
23178,8,train
10982,3,train
8954,2,train
15777,5,train
8792,2,train
2392,0,train
5809,1,train
23232,8,train
1271,0,train
14651,5,train
15158,5,train
17164,6,train
871,0,train
11033,3,train
25304,9,train
8151,2,train
9928,3,train
18173,6,train
4702,1,train
3970,1,train
18521,7,train
21151,7,train
891,0,train
1132,0,train
6678,2,train
19128,7,train
1054,0,train
25861,9,train
26598,9,train
7881,2,train
23437,8,train
460,0,train
10463,3,train
892,0,train
18983,7,train
11575,4,train
24039,9,train
8413,2,train
16257,6,train
21597,8,train
21803,8,train
4791,1,train
16948,6,train
18384,6,train
13220,4,train
15501,5,train
12101,4,train
14735,5,train
8513,2,train
16945,6,train
13589,4,train
25585,9,train
13682,4,train
15300,5,train
22933,8,train
2136,0,train
14089,5,train
22342,8,train
15835,5,train
16965,6,train
6708,2,train
21955,8,train
22321,8,train
6521,2,train
17080,6,train
9914,3,train
21954,8,train
11873,4,train
295,0,train
4001,1,train
12344,4,train
12246,4,train
15965,5,train
13858,4,train
15644,5,train
24192,9,train
12184,4,train
9019,3,train
4060,1,train
2920,0,train
12379,4,train
2528,0,train
25744,9,train
12753,4,train
13563,4,train
23714,8,train
17541,6,train
19892,7,train
10600,3,train
24832,9,train
16612,6,train
18303,6,train
24443,9,train
2093,0,train
22060,8,train
243,0,train
4188,1,train
15262,5,train
22622,8,train
1090,0,train
4839,1,train
16963,6,train
10653,3,train
10762,3,train
14218,5,train
24371,9,train
8675,2,train
497,0,train
4376,1,train
8802,2,train
1395,0,train
24406,9,train
16699,6,train
7666,2,train
8375,2,train
2834,0,train
12793,4,train
21960,8,train
5537,1,train
22359,8,train
17646,6,train
13631,4,train
13718,4,train
495,0,train
12429,4,train
17225,6,train
21995,8,train
22200,8,train
13646,4,train
5851,1,train
11347,3,train
17592,6,train
25512,9,train
18612,7,train
16795,6,train
13664,4,train
7756,2,train
18734,7,train
5409,1,train
2130,0,train
19380,7,train
9447,3,train
6114,2,train
14025,5,train
18933,7,train
15771,5,train
9059,3,train
1088,0,train
16389,6,train
13814,4,train
21601,8,train
11323,3,train
8967,2,train
5234,1,train
16047,6,train
3621,1,train
23014,8,train
11797,4,train
12774,4,train
5445,1,train
22623,8,train
10435,3,train
21844,8,train
1381,0,train
18667,7,train
21232,7,train
6354,2,train
16802,6,train
18818,7,train
22957,8,train
18988,7,train
11237,3,train
11574,4,train
18490,6,train
7562,2,train
22691,8,train
746,0,train
21483,7,train
25923,9,train
10730,3,train
2104,0,train
14647,5,train
9333,3,train
18776,7,train
23258,8,train
20507,7,train
26904,9,train
17516,6,train
8777,2,train
6820,2,train
6850,2,train
8893,2,train
22209,8,train
10227,3,train
13124,4,train
3804,1,train
11718,4,train
21702,8,train
20015,7,train
5414,1,train
24667,9,train
3828,1,train
13733,4,train
25531,9,train
1587,0,train
1292,0,train
25607,9,train
14476,5,train
2050,0,train
7771,2,train
19982,7,train
26296,9,train
18325,6,train
1341,0,train
20261,7,train
10675,3,train
23822,8,train
5581,1,train
19797,7,train
12083,4,train
2339,0,train
18819,7,train
21144,7,train
11173,3,train
4030,1,train
5358,1,train
11353,3,train
17054,6,train
18954,7,train
19353,7,train
14470,5,train
7529,2,train
13434,4,train
26755,9,train
18543,7,train
8482,2,train
14153,5,train
6023,2,train
11439,3,train
21712,8,train
17939,6,train
20988,7,train
25289,9,train
17305,6,train
16758,6,train
14906,5,train
10366,3,train
22284,8,train
1559,0,train
20198,7,train
10046,3,train
20893,7,train
26139,9,train
20806,7,train
10020,3,train
6906,2,train
3731,1,train
18145,6,train
910,0,train
14617,5,train
17512,6,train
22774,8,train
23553,8,train
20955,7,train
13535,4,train
21011,7,train
11645,4,train
13371,4,train
13155,4,train
24901,9,train
16351,6,train
3930,1,train
18624,7,train
19865,7,train
6971,2,train
15307,5,train
26134,9,train
16540,6,train
15058,5,train
4284,1,train
17534,6,train
11762,4,train
9274,3,train
17577,6,train
17124,6,train
10113,3,train
3037,1,train
18378,6,train
1927,0,train
18858,7,train
9781,3,train
21271,7,train
24841,9,train
21810,8,train
24680,9,train
3961,1,train
9846,3,train
2126,0,train
12909,4,train
6502,2,train
4832,1,train
7891,2,train
8006,2,train
15980,5,train
14262,5,train
8033,2,train
25511,9,train
19199,7,train
10781,3,train
2057,0,train
18768,7,train
573,0,train
17282,6,train
6305,2,train
5268,1,train
2856,0,train
21395,7,train
1332,0,train
25732,9,train
11460,3,train
16435,6,train
19507,7,train
8614,2,train
19050,7,train
4197,1,train
9516,3,train
23768,8,train
20081,7,train
3471,1,train
22317,8,train
26917,9,train
9308,3,train
16628,6,train
26128,9,train
13740,4,train
14145,5,train
5377,1,train
12427,4,train
8529,2,train
2453,0,train
20695,7,train
14392,5,train
18869,7,train
394,0,train
21494,7,train
21754,8,train
5493,1,train
24749,9,train
5404,1,train
10210,3,train
7363,2,train
5516,1,train
21788,8,train
6260,2,train
21312,7,train
13981,4,train
17185,6,train
18278,6,train
7643,2,train
13773,4,train
17157,6,train
10553,3,train
16154,6,train
16504,6,train
21371,7,train
18070,6,train
12192,4,train
21927,8,train
11935,4,train
18299,6,train
8044,2,train
150,0,train
5715,1,train
22466,8,train
11844,4,train
11614,4,train
7528,2,train
11545,4,train
24531,9,train
4121,1,train
6783,2,train
25997,9,train
15858,5,train
22594,8,train
9051,3,train
10768,3,train
3137,1,train
4025,1,train
9719,3,train
7169,2,train
19070,7,train
10851,3,train
19723,7,train
3735,1,train
11500,4,train
16592,6,train
21175,7,train
2813,0,train
13090,4,train
4955,1,train
16595,6,train
8624,2,train
16973,6,train
6766,2,train
20171,7,train
11133,3,train
4631,1,train
26345,9,train
23592,8,train
14955,5,train
25249,9,train
19675,7,train
18953,7,train
23300,8,train
6796,2,train
7809,2,train
4773,1,train
2086,0,train
22,0,train
7008,2,train
19584,7,train
11985,4,train
17438,6,train
1099,0,train
9528,3,train
15380,5,train
20910,7,train
15995,5,train
9843,3,train
12500,4,train
9205,3,train
26253,9,train
26087,9,train
4334,1,train
11750,4,train
13171,4,train
22039,8,train
6113,2,train
21724,8,train
1772,0,train
2618,0,train
12588,4,train
9863,3,train
22187,8,train
7419,2,train
17896,6,train
12033,4,train
17641,6,train
12918,4,train
18282,6,train
23092,8,train
11905,4,train
10805,3,train
17446,6,train
1279,0,train
21971,8,train
14627,5,train
14172,5,train
3023,1,train
13451,4,train
23369,8,train
5770,1,train
9713,3,train
1874,0,train
12477,4,train
19848,7,train
7183,2,train
18523,7,train
11532,4,train
25968,9,train
8686,2,train
9812,3,train
4164,1,train
1075,0,train
24559,9,train
17203,6,train
15921,5,train
10888,3,train
6016,2,train
1321,0,train
1471,0,train
23104,8,train
24687,9,train
300,0,train
11627,4,train
13273,4,train
23766,8,train
10017,3,train
17692,6,train
20119,7,train
23584,8,train
13313,4,train
2476,0,train
19821,7,train
23280,8,train
12372,4,train
16056,6,train
25337,9,train
17320,6,train
7477,2,train
7776,2,train
16217,6,train
10216,3,train
18445,6,train
26571,9,train
20268,7,train
4495,1,train
11845,4,train
14319,5,train
23591,8,train
18268,6,train
12541,4,train
25043,9,train
14533,5,train
19260,7,train
20166,7,train
12183,4,train
9519,3,train
1849,0,train
25050,9,train
11097,3,train
7655,2,train
20485,7,train
6206,2,train
11682,4,train
24678,9,train
20747,7,train
1392,0,train
5117,1,train
19991,7,train
8760,2,train
25588,9,train
17817,6,train
6868,2,train
23589,8,train
26896,9,train
701,0,train
10239,3,train
22038,8,train
9423,3,train
5284,1,train
24566,9,train
25009,9,train
14604,5,train
20390,7,train
11284,3,train
23203,8,train
7195,2,train
7992,2,train
13283,4,train
9166,3,train
15266,5,train
12163,4,train
13534,4,train
3438,1,train
22485,8,train
10817,3,train
7,0,train
10411,3,train
26245,9,train
20802,7,train
23405,8,train
22830,8,train
10528,3,train
11617,4,train
16299,6,train
14868,5,train
19716,7,train
8564,2,train
18805,7,train
25518,9,train
13791,4,train
1769,0,train
10460,3,train
16220,6,train
26333,9,train
2441,0,train
11159,3,train
10140,3,train
3606,1,train
4305,1,train
18375,6,train
3295,1,train
14674,5,train
5212,1,train
18072,6,train
19861,7,train
19613,7,train
11605,4,train
26517,9,train
16116,6,train
10976,3,train
9703,3,train
4073,1,train
13611,4,train
8340,2,train
15389,5,train
25716,9,train
5547,1,train
8157,2,train
115,0,train
13762,4,train
3300,1,train
23111,8,train
18826,7,train
21767,8,train
21070,7,train
13479,4,train
8463,2,train
11086,3,train
5768,1,train
22789,8,train
25974,9,train
16014,6,train
25549,9,train
21324,7,train
13508,4,train
8505,2,train
15240,5,train
5961,1,train
22375,8,train
1123,0,train
13464,4,train
21075,7,train
18381,6,train
23065,8,train
17260,6,train
12598,4,train
10450,3,train
12400,4,train
22460,8,train
9949,3,train
19273,7,train
16036,6,train
8981,2,train
26830,9,train
10850,3,train
5203,1,train
22024,8,train
15434,5,train
20692,7,train
16425,6,train
19288,7,train
10726,3,train
3537,1,train
5857,1,train
25021,9,train
15377,5,train
5142,1,train
5548,1,train
4775,1,train
15419,5,train
11688,4,train
